"coverage","country","lon","lat"
"1","BR","-52.04223632812501","-29.52566997450537"
"1","UY","-56.151123046875","-34.53371192950328"
"1","AR","-58.94165039062501","-34.8228222334709"
"1","BR","-54.06372070312499","-27.829360424938624"
"1","AR","-59.38110351562499","-34.42503563903827"
"1","BR","-50.96557617187499","-28.873539017774036"
"1","AR","-58.78784179687501","-34.6241672974209"
"1","UY","-54.503173828125014","-32.519025550372334"
"1","AR","-59.996337890625","-34.89494195317162"
"1","BR","-53.206787109375","-29.754839518688364"
"1","BR","-49.75708007812499","-26.83387409079159"
"1","BR","-48.94409179687499","-27.166694794389883"
"1","BR","-53.11889648437501","-28.758027838439325"
"1","PY","-55.90942382812499","-27.283925171113545"
"1","BR","-49.207763671875","-26.735798597235398"
"1","BR","-53.58032226562499","-30.192617760646385"
"1","BR","-54.481201171875","-27.79049079038324"
"1","BR","-52.547607421875","-29.69759604899548"
"1","AR","-55.95336914062501","-27.45953890173811"
"1","BR","-53.096923828125","-27.127590601058422"
"1","BR","-50.811767578125","-25.75042442374356"
"1","BR","-52.108154296875","-27.420537720719807"
"1","BR","-51.339111328124986","-29.54478734434837"
"1","BR","-48.526611328125","-27.186241757536113"
"1","UY","-56.06323242187501","-34.479391479513396"
"1","BR","-50.174560546875","-30.04056597411947"
"1","UY","-56.04125976562499","-34.714524168633844"
"1","BR","-53.536376953125","-26.794654063798674"
"1","BR","-54.12963867187499","-27.518014810368957"
"1","UY","-55.755615234375","-34.64224655516687"
"1","BR","-51.51489257812499","-29.563901099382917"
"1","PY","-54.920654296875","-25.552353242276165"
"1","BR","-54.151611328125","-31.86822734389727"
"1","PY","-55.62377929687499","-26.89267867100161"
"1","BR","-53.448486328125","-29.583011238165824"
"1","PY","-54.92065429687501","-26.63763846452622"
"1","BR","-49.42749023437499","-27.498526291407003"
"1","BR","-53.09692382812499","-27.166694794389883"
"1","BR","-49.075927734375","-27.88763878168187"
"1","BR","-50.130615234375014","-29.52566997450537"
"1","BR","-52.547607421875","-26.36234164992481"
"1","AR","-59.40307617187501","-34.29806786066278"
"1","BR","-48.50463867187499","-27.166694794389883"
"1","BR","-53.27270507812499","-26.204733849794764"
"1","PY","-54.65698242187501","-25.512699598189307"
"1","BR","-49.40551757812501","-26.303263820974223"
"1","PY","-55.79956054687501","-25.611809110480735"
"1","BR","-48.72436523437501","-27.264395347587374"
"1","AR","-58.634033203125","-34.15272649077151"
"1","BR","-49.185791015625","-25.611809110480735"
"1","BR","-50.745849609375","-27.01019600575216"
"1","BR","-51.273193359375","-29.39174729259339"
"1","BR","-53.42651367187501","-29.563901099382917"
"1","BR","-48.812255859375","-28.410727956447605"
"1","BR","-49.053955078125","-25.512699598189307"
"1","AR","-55.008544921875","-26.81426577350816"
"1","BR","-51.624755859375","-28.410727956447605"
"1","PY","-55.97534179687501","-25.433353019319984"
"1","UY","-54.766845703125","-34.876917951660936"
"1","BR","-52.525634765625","-26.559049562821336"
"1","PY","-55.95336914062499","-25.47303285230737"
"1","AR","-59.644775390625","-28.83504952762451"
"1","BR","-49.427490234375","-27.303451561710343"
"1","BR","-50.833740234375","-25.572175146564106"
"1","BR","-57.05200195312499","-29.792983681292533"
"1","BR","-52.61352539062501","-27.01019600575216"
"1","BR","-51.954345703125","-31.344253987725786"
"1","AR","-59.271240234375","-27.88763878168187"
"1","AR","-58.546142578125","-34.29806786066278"
"1","AR","-58.634033203125","-27.303451561710343"
"1","AR","-59.051513671875","-34.6241672974209"
"1","AR","-59.00756835937499","-34.948990231214175"
"1","BR","-51.075439453125","-29.02735433352716"
"1","AR","-58.172607421875","-34.78673866916752"
"1","AR","-59.18334960937501","-34.13454119271438"
"1","BR","-52.59155273437499","-27.01019600575216"
"1","BR","-49.185791015625","-26.83387409079159"
"1","UY","-56.72241210937501","-34.69646067977016"
"1","BR","-49.60327148437499","-29.142565707098775"
"1","AR","-59.271240234375","-28.372068389230648"
"1","BR","-48.94409179687499","-26.263861862136075"
"1","PY","-55.074462890625","-25.77021343656807"
"1","BR","-53.47045898437499","-26.61799630021307"
"1","BR","-52.943115234375","-29.372601056464525"
"1","UY","-54.15161132812501","-32.37068238981636"
"1","BR","-49.581298828125","-26.244155866136232"
"1","AR","-57.53540039062499","-35.0749643586303"
"1","BR","-53.69018554687499","-26.106120416151033"
"1","UY","-55.557861328125","-34.49750222972746"
"1","BR","-53.492431640625","-26.61799630021307"
"1","BR","-54.54711914062499","-28.159189195803954"
"1","BR","-49.11987304687501","-28.410727956447605"
"1","BR","-53.14086914062499","-30.87393977397531"
"1","BR","-50.987548828125","-29.754839518688364"
"1","UY","-56.195068359375","-34.7506393117471"
"1","BR","-55.513916015625","-29.71668083376483"
"1","BR","-54.481201171875","-25.611809110480735"
"1","BR","-49.14184570312499","-26.853479013939623"
"1","BR","-51.361083984375","-29.54478734434837"
"1","BR","-48.812255859375","-28.139815474709287"
"1","BR","-51.77856445312499","-27.225325408412584"
"1","BR","-50.921630859375","-29.334297780464514"
"1","BR","-49.559326171875","-27.945885785705983"
"1","BR","-51.492919921875","-25.59199376990822"
"1","BR","-49.625244140625","-25.730632113592666"
"1","BR","-57.55737304687499","-30.230594106734706"
"1","AR","-59.337158203125","-33.091541066854"
"1","BR","-51.339111328125014","-26.853479013939623"
"1","BR","-49.932861328125","-29.563901099382917"
"1","BR","-50.833740234375","-27.3229745177137"
"1","BR","-52.305908203125","-29.69759604899548"
"1","BR","-53.865966796875","-30.3444351271428"
"1","AR","-58.568115234375","-34.660321872099786"
"1","UY","-58.260498046875","-33.98891799553667"
"1","BR","-51.273193359375","-29.678507637924657"
"1","BR","-49.38354492187499","-28.372068389230648"
"1","BR","-52.54760742187501","-29.754839518688364"
"1","BR","-49.62524414062499","-27.634873358518313"
"1","UY","-56.19506835937501","-34.56990588872666"
"1","BR","-52.92114257812501","-28.120438249253763"
"1","BR","-48.812255859375","-26.303263820974223"
"1","BR","-50.350341796875","-26.066651722817888"
"1","AR","-59.007568359375","-34.58799696325682"
"1","BR","-54.56909179687501","-25.47303285230737"
"1","BR","-51.251220703125","-29.869228394082366"
"1","BR","-51.163330078125","-29.4108899255273"
"1","UY","-56.239013671875","-34.11635198087365"
"1","PY","-56.06323242187499","-25.492867862055313"
"1","BR","-53.140869140625","-27.049341193268624"
"1","UY","-55.16235351562499","-34.876917951660936"
"1","BR","-51.822509765625","-30.116621125658487"
"1","BR","-52.19604492187501","-28.623103111615137"
"1","BR","-52.833251953125","-26.4213893055645"
"1","BR","-52.789306640625","-31.86822734389727"
"1","BR","-48.59252929687499","-26.22444652810051"
"1","BR","-53.009033203125","-26.04691238614732"
"1","UY","-56.26098632812499","-34.69646067977016"
"1","BR","-53.756103515625","-29.583011238165824"
"1","BR","-48.68041992187499","-28.04289433550811"
"1","BR","-49.053955078125","-28.680949285065765"
"1","BR","-53.03100585937501","-25.710836507928196"
"1","BR","-52.87719726562501","-26.912273401506337"
"1","BR","-49.77905273437501","-27.420537720719807"
"1","BR","-52.503662109375","-31.79355473559707"
"1","BR","-52.15209960937499","-27.45953890173811"
"1","BR","-50.328369140625","-26.027169725183786"
"1","UY","-54.591064453125","-34.8228222334709"
"1","BR","-54.876708984375","-28.120438249253763"
"1","BR","-52.020263671875","-29.4108899255273"
"1","BR","-51.097412109375","-29.084976128535068"
"1","AR","-58.52416992187499","-27.362010119293444"
"1","BR","-52.45971679687499","-28.236649004983594"
"1","BR","-48.702392578125","-26.657277251882103"
"1","AR","-58.985595703125","-34.64224655516687"
"1","BR","-48.87817382812501","-26.342652390525956"
"1","BR","-48.724365234375","-26.971037180499543"
"1","PY","-56.39282226562501","-26.165298479445838"
"1","UY","-57.33764648437501","-34.37064443397319"
"1","BR","-53.49243164062499","-26.755420473948263"
"1","BR","-52.174072265624986","-29.52566997450537"
"1","AR","-59.42504882812499","-31.400534858447852"
"1","BR","-52.481689453125","-29.735761990804548"
"1","AR","-59.31518554687501","-25.59199376990822"
"1","BR","-49.735107421875","-25.80978156299619"
"1","BR","-52.349853515625","-28.95047522870619"
"1","BR","-51.317138671875","-28.892778418941003"
"1","UY","-54.349365234375","-33.20192370716188"
"1","BR","-51.20727539062499","-29.52566997450537"
"1","BR","-51.141357421875","-30.078600858903066"
"1","UY","-54.327392578125014","-34.49750222972746"
"1","BR","-51.800537109374986","-30.836214162481184"
"1","BR","-48.68041992187501","-26.696544688818783"
"1","AR","-54.56909179687501","-25.651429936009226"
"1","BR","-49.097900390625","-26.4213893055645"
"1","AR","-59.93041992187499","-29.123372762996514"
"1","UY","-53.82202148437499","-32.35212233583422"
"1","AR","-57.13989257812499","-29.754839518688364"
"1","BR","-51.55883789062501","-27.440040034323392"
"1","BR","-51.646728515625","-29.983486262533845"
"1","BR","-51.097412109375","-30.078600858903066"
"1","BR","-48.680419921875","-27.926473604009228"
"1","BR","-51.075439453125","-27.01019600575216"
"1","PY","-57.29370117187499","-27.362010119293444"
"1","AR","-59.62280273437499","-30.779597933522684"
"1","BR","-54.83276367187501","-29.907328921613022"
"1","BR","-48.614501953125","-27.771050758926727"
"1","PY","-55.49194335937501","-27.08847272953271"
"1","UY","-56.260986328125","-34.098158856240545"
"1","BR","-53.11889648437501","-27.693255909656816"
"1","AR","-58.612060546875","-34.53371192950328"
"1","PY","-56.326904296875","-25.75042442374356"
"1","PY","-55.49194335937501","-25.39366011394678"
"1","BR","-53.470458984375","-28.275357842393582"
"1","BR","-48.812255859375","-27.205785296101503"
"1","BR","-49.801025390625","-26.125849769253726"
"1","BR","-51.82250976562499","-29.238476636995408"
"1","UY","-55.25024414062501","-34.37064443397319"
"1","BR","-52.064208984375","-31.005862439568816"
"1","BR","-51.229248046875","-29.907328921613022"
"1","BR","-50.240478515625","-29.792983681292533"
"1","AR","-58.56811523437499","-27.38152276155116"
"1","BR","-51.47094726562501","-29.161755067135214"
"1","BR","-50.65795898437501","-29.449164375979123"
"1","BR","-52.28393554687501","-27.907057935466657"
"1","BR","-49.141845703125","-28.19792611858884"
"1","PY","-55.667724609375","-27.342494037461492"
"1","BR","-52.83325195312501","-26.89267867100161"
"1","BR","-54.503173828125","-28.35273332003185"
"1","PY","-56.52465820312499","-25.9481658741208"
"1","AR","-55.404052734375","-27.127590601058422"
"1","AR","-58.677978515625","-34.8228222334709"
"1","AR","-58.50219726562501","-34.17090787405561"
"1","BR","-48.79028320312501","-25.59199376990822"
"1","BR","-48.85620117187501","-26.303263820974223"
"1","BR","-52.239990234375","-28.004101393713434"
"1","BR","-51.49291992187499","-29.83111331020471"
"1","BR","-48.614501953125","-26.99061829699693"
"1","AR","-57.90893554687499","-34.985002635375835"
"1","BR","-55.51391601562501","-30.836214162481184"
"1","PY","-57.227783203125","-25.572175146564106"
"1","BR","-51.668701171875","-29.334297780464514"
"1","BR","-50.877685546875","-29.735761990804548"
"1","UY","-56.546630859375","-33.422271774641786"
"1","BR","-49.405517578125","-25.453194570782593"
"1","PY","-56.45874023437499","-25.47303285230737"
"1","BR","-48.702392578125","-26.63763846452622"
"1","BR","-49.735107421875","-27.186241757536113"
"1","BR","-49.383544921875","-25.869108977478785"
"1","BR","-51.27319335937501","-30.116621125658487"
"1","AR","-58.91967773437499","-34.461276797022"
"1","BR","-52.855224609375","-27.147144408338228"
"1","BR","-50.65795898437499","-25.433353019319984"
"1","UY","-57.57934570312499","-34.007134576007886"
"1","BR","-52.261962890625","-29.678507637924657"
"1","UY","-56.920166015625","-32.64862530528099"
"1","BR","-53.05297851562501","-27.751607253506155"
"1","AR","-55.11840820312499","-27.518014810368957"
"1","BR","-52.987060546875","-27.732160275740252"
"1","BR","-48.96606445312499","-26.598350760670865"
"1","BR","-49.757080078125","-28.95047522870619"
"1","AR","-58.89770507812499","-34.37064443397319"
"1","BR","-49.207763671875","-28.410727956447605"
"1","AR","-59.09545898437499","-35.14686241094981"
"1","AR","-58.524169921874986","-31.606609249091367"
"1","BR","-53.470458984375","-26.794654063798674"
"1","PY","-57.03002929687501","-25.453194570782593"
"1","BR","-50.811767578125","-26.066651722817888"
"1","BR","-51.00952148437501","-29.6212206612132"
"1","AR","-57.161865234375","-29.735761990804548"
"1","BR","-49.22973632812501","-28.58452127683979"
"1","BR","-49.18579101562501","-25.967921814391097"
"1","AR","-58.831787109375","-34.098158856240545"
"1","BR","-49.339599609375","-26.244155866136232"
"1","BR","-48.63647460937499","-26.244155866136232"
"1","BR","-49.493408203125","-27.08847272953271"
"1","BR","-51.976318359375","-29.52566997450537"
"1","UY","-54.85473632812501","-34.89494195317162"
"1","BR","-51.668701171875","-30.609549335598945"
"1","BR","-48.658447265625","-27.518014810368957"
"1","UY","-55.118408203125","-34.876917951660936"
"1","BR","-52.020263671875","-28.062285562559854"
"1","BR","-49.515380859375","-25.512699598189307"
"1","BR","-49.669189453125","-29.20012302908138"
"1","AR","-57.886962890624986","-34.9669984120219"
"1","BR","-51.317138671875","-30.002516482454844"
"1","BR","-50.921630859375","-29.353451218600878"
"1","PY","-57.491455078125","-25.433353019319984"
"1","BR","-52.130126953125","-27.498526291407003"
"1","AR","-58.546142578125","-34.64224655516687"
"1","PY","-57.205810546875","-25.453194570782593"
"1","PY","-55.777587890624986","-25.82956067298361"
"1","BR","-52.37182617187499","-26.696544688818783"
"1","AR","-59.00756835937501","-27.342494037461492"
"1","BR","-50.416259765625","-26.14557579094373"
"1","BR","-52.591552734375","-27.518014810368957"
"1","PY","-56.83227539062501","-27.401031962578156"
"1","PY","-55.206298828125","-25.967921814391097"
"1","AR","-58.414306640625","-34.9669984120219"
"1","BR","-49.64721679687501","-26.971037180499543"
"1","BR","-50.94360351562501","-28.4686908559756"
"1","BR","-53.646240234375","-31.494261346331594"
"1","AR","-58.48022460937499","-32.98101966800433"
"1","BR","-51.18530273437499","-26.971037180499543"
"1","BR","-51.207275390625","-30.154626763268613"
"1","UY","-57.33764648437501","-34.316217890357684"
"1","UY","-55.623779296875","-31.81222855081375"
"1","AR","-54.547119140625","-26.4213893055645"
"1","BR","-54.129638671875","-31.2503776827078"
"1","BR","-52.41577148437501","-25.453194570782593"
"1","BR","-51.20727539062501","-26.951452657954235"
"1","BR","-52.08618164062499","-27.84879002480953"
"1","BR","-50.570068359375","-26.00742374171192"
"1","PY","-56.414794921875","-25.39366011394678"
"1","AR","-59.62280273437499","-33.77001466607782"
"1","BR","-53.69018554687499","-27.693255909656816"
"1","BR","-53.316650390625","-27.049341193268624"
"1","BR","-51.11938476562499","-29.983486262533845"
"1","AR","-59.09545898437499","-34.316217890357684"
"1","UY","-53.77807617187499","-34.26175603437576"
"1","BR","-52.393798828125","-29.77391341599187"
"1","AR","-58.89770507812499","-34.8228222334709"
"1","BR","-53.03100585937501","-27.907057935466657"
"1","BR","-48.834228515625","-26.244155866136232"
"1","BR","-53.49243164062501","-29.964452395086365"
"1","BR","-51.317138671875","-26.460737623023853"
"1","UY","-56.87622070312501","-33.58716685363834"
"1","UY","-55.777587890625","-31.2128009915103"
"1","UY","-57.623291015625","-33.1283507095575"
"1","BR","-50.28442382812501","-27.3229745177137"
"1","BR","-50.921630859375","-27.049341193268624"
"1","UY","-55.074462890624986","-34.876917951660936"
"1","AR","-55.66772460937499","-28.04289433550811"
"1","BR","-51.25122070312501","-28.004101393713434"
"1","AR","-57.93090820312499","-31.024693663307385"
"1","BR","-52.87719726562499","-27.440040034323392"
"1","BR","-48.61450195312501","-25.572175146564106"
"1","BR","-49.69116210937501","-27.303451561710343"
"1","BR","-52.437744140625","-29.678507637924657"
"1","PY","-58.546142578125","-27.24486209279778"
"1","BR","-51.64672851562499","-27.537499876557572"
"1","BR","-52.020263671875","-30.13562577380036"
"1","BR","-51.097412109375","-26.18501783298668"
"1","UY","-54.700927734375","-32.593105496237065"
"1","BR","-53.00903320312501","-27.693255909656816"
"1","BR","-56.52465820312499","-29.20012302908138"
"1","BR","-53.822021484375","-29.735761990804548"
"1","BR","-49.031982421875","-26.716173334952643"
"1","AR","-59.095458984374986","-34.461276797022"
"1","UY","-57.073974609375","-30.760718446021013"
"1","BR","-52.283935546875","-27.127590601058422"
"1","BR","-54.26147460937501","-28.275357842393582"
"1","AR","-58.612060546875","-34.316217890357684"
"1","BR","-53.05297851562501","-28.101057521020227"
"1","BR","-53.074951171875","-28.661670773121546"
"1","BR","-52.50366210937501","-31.456782003226508"
"1","PY","-56.06323242187499","-26.401710109195797"
"1","AR","-54.678955078125","-26.44106514408952"
"1","BR","-53.756103515625","-29.60211775925574"
"1","AR","-58.787841796875","-35.03899155164649"
"1","BR","-49.317626953125","-28.777288595555724"
"1","BR","-50.108642578125","-27.518014810368957"
"1","BR","-51.18530273437499","-30.13562577380036"
"1","BR","-50.086669921875","-29.60211775925574"
"1","UY","-58.01879882812499","-32.33355847263479"
"1","AR","-59.11743164062501","-34.316217890357684"
"1","BR","-54.61303710937501","-28.256005180597665"
"1","BR","-53.206787109375","-27.67379852458614"
"1","BR","-51.624755859375","-30.420255682938745"
"1","BR","-51.229248046875","-29.20012302908138"
"1","AR","-58.765869140625","-34.35250617798356"
"1","AR","-58.743896484375","-27.440040034323392"
"1","AR","-58.853759765625","-34.6241672974209"
"1","PY","-55.601806640625","-26.951452657954235"
"1","BR","-48.812255859375","-27.634873358518313"
"1","BR","-50.08666992187499","-29.888280478096924"
"1","BR","-51.58081054687499","-27.264395347587374"
"1","BR","-50.328369140625","-25.691037608564802"
"1","BR","-53.975830078125","-25.433353019319984"
"1","BR","-54.744873046875","-27.965294478955162"
"1","BR","-52.877197265625","-29.659415601982396"
"1","BR","-48.966064453125","-27.576459644051187"
"1","AR","-59.29321289062501","-34.985002635375835"
"1","BR","-49.07592773437499","-26.696544688818783"
"1","BR","-50.15258789062499","-27.537499876557572"
"1","BR","-48.394775390625","-27.420537720719807"
"1","AR","-54.72290039062501","-26.716173334952643"
"1","BR","-53.69018554687501","-28.062285562559854"
"1","BR","-53.75610351562501","-26.027169725183786"
"1","BR","-53.074951171875","-26.382027556732304"
"1","UY","-57.930908203125","-31.30671468744996"
"1","UY","-55.843505859375","-34.479391479513396"
"1","BR","-50.13061523437501","-29.77391341599187"
"1","BR","-52.54760742187501","-26.873080541244807"
"1","PY","-54.854736328125","-25.572175146564106"
"1","PY","-56.041259765625","-26.36234164992481"
"1","BR","-51.097412109375","-26.598350760670865"
"1","BR","-51.16333007812501","-29.735761990804548"
"1","BR","-51.07543945312501","-29.6212206612132"
"1","UY","-56.326904296875","-30.85507882322047"
"1","BR","-53.11889648437499","-27.595934342079065"
"1","BR","-54.283447265625","-28.3140526182544"
"1","PY","-57.20581054687499","-25.75042442374356"
"1","BR","-50.921630859375","-29.964452395086365"
"1","AR","-57.75512695312501","-35.05697993612576"
"1","BR","-53.27270507812499","-27.205785296101503"
"1","UY","-56.085205078125","-34.660321872099786"
"1","BR","-53.448486328125","-27.401031962578156"
"1","BR","-48.592529296875","-26.244155866136232"
"1","BR","-50.78979492187499","-29.372601056464525"
"1","PY","-56.854248046875","-26.89267867100161"
"1","AR","-58.150634765625","-32.25926495103903"
"1","PY","-57.00805664062501","-26.873080541244807"
"1","BR","-52.767333984375","-26.657277251882103"
"1","BR","-54.06372070312499","-31.344253987725786"
"1","AR","-58.260498046875014","-35.14686241094981"
"1","BR","-49.119873046875","-25.512699598189307"
"1","BR","-49.185791015625","-25.9481658741208"
"1","AR","-59.09545898437499","-34.606084099803184"
"1","BR","-49.361572265625","-25.512699598189307"
"1","AR","-59.556884765625","-26.81426577350816"
"1","AR","-59.20532226562501","-34.606084099803184"
"1","PY","-56.260986328125","-25.532528058874057"
"1","AR","-58.150634765625014","-31.26916042317042"
"1","AR","-58.85375976562499","-32.38923863341566"
"1","PY","-55.777587890625","-25.967921814391097"
"1","BR","-51.800537109375","-30.57172010394321"
"1","BR","-48.43872070312499","-27.55698148833148"
"1","BR","-52.283935546875","-27.38152276155116"
"1","BR","-54.678955078125","-27.809927346258853"
"1","AR","-54.766845703125","-27.3229745177137"
"1","BR","-52.020263671875","-32.03601956609733"
"1","UY","-57.139892578124986","-33.16514492589429"
"1","BR","-53.27270507812499","-26.657277251882103"
"1","BR","-52.547607421875","-26.853479013939623"
"1","BR","-49.603271484375","-27.147144408338228"
"1","BR","-51.86645507812501","-27.02977030507288"
"1","BR","-54.17358398437501","-29.659415601982396"
"1","BR","-51.22924804687501","-26.971037180499543"
"1","BR","-53.29467773437501","-27.907057935466657"
"1","UY","-56.436767578125","-30.514948584425632"
"1","BR","-50.59204101562499","-29.71668083376483"
"1","PY","-57.40356445312499","-25.37380876372356"
"1","BR","-53.404541015625","-25.433353019319984"
"1","AR","-58.72192382812501","-34.78673866916752"
"1","AR","-57.425537109375","-29.81205031316974"
"1","BR","-50.78979492187501","-29.583011238165824"
"1","BR","-54.569091796875","-28.178559410956822"
"1","BR","-51.88842773437499","-28.333394729185752"
"1","BR","-48.61450195312499","-27.01019600575216"
"1","AR","-59.62280273437499","-34.207258892355945"
"1","PY","-54.810791015625","-25.512699598189307"
"1","AR","-59.40307617187499","-34.479391479513396"
"1","BR","-54.041748046875","-25.37380876372356"
"1","AR","-58.56811523437499","-34.6241672974209"
"1","BR","-52.701416015625","-26.89267867100161"
"1","BR","-51.55883789062499","-27.401031962578156"
"1","BR","-52.393798828125","-28.294706988801735"
"1","BR","-51.756591796875","-29.02735433352716"
"1","AR","-58.985595703125","-34.44315818321061"
"1","BR","-49.25170898437501","-28.777288595555724"
"1","BR","-53.140869140625","-27.732160275740252"
"1","BR","-51.91040039062501","-27.771050758926727"
"1","BR","-54.107666015625","-31.30671468744996"
"1","BR","-51.207275390625","-30.078600858903066"
"1","BR","-49.405517578125","-28.892778418941003"
"1","PY","-56.151123046875","-25.967921814391097"
"1","BR","-49.29565429687501","-26.28356451433609"
"1","UY","-56.282958984375","-34.714524168633844"
"1","BR","-50.76782226562499","-29.563901099382917"
"1","BR","-48.81225585937501","-26.853479013939623"
"1","BR","-49.471435546875","-28.912014255489893"
"1","AR","-56.04125976562501","-28.623103111615137"
"1","AR","-59.161376953125014","-35.16482701013251"
"1","BR","-50.020751953125","-26.775038963374346"
"1","BR","-54.503173828125","-25.453194570782593"
"1","BR","-48.94409179687501","-27.127590601058422"
"1","AR","-58.853759765625","-31.961483084229037"
"1","AR","-56.019287109375","-27.401031962578156"
"1","BR","-53.09692382812501","-31.438036704393667"
"1","BR","-49.647216796875","-27.303451561710343"
"1","BR","-51.339111328125014","-29.430028953808023"
"1","PY","-57.843017578125","-26.027169725183786"
"1","BR","-48.416748046875","-25.59199376990822"
"1","BR","-48.944091796875","-27.88763878168187"
"1","AR","-59.97436523437499","-34.89494195317162"
"1","AR","-59.68872070312501","-33.66035263600026"
"1","BR","-51.75659179687499","-30.81734579307312"
"1","AR","-58.524169921875","-34.15272649077151"
"1","BR","-48.944091796875","-27.205785296101503"
"1","AR","-54.700927734375","-27.518014810368957"
"1","UY","-54.72290039062499","-34.8408580908914"
"1","BR","-48.65844726562499","-27.45953890173811"
"1","PY","-57.161865234375","-25.572175146564106"
"1","BR","-49.405517578125","-25.849336478412273"
"1","AR","-59.249267578125","-29.1041762363131"
"1","BR","-51.69067382812501","-28.275357842393582"
"1","AR","-54.481201171875","-26.971037180499543"
"1","BR","-51.514892578124986","-29.50654899129902"
"1","BR","-50.921630859375","-31.081164998887157"
"1","BR","-52.481689453125","-25.47303285230737"
"1","BR","-52.34985351562501","-27.068908668650792"
"1","BR","-49.383544921875","-25.35395415093729"
"1","AR","-58.59008789062501","-34.15272649077151"
"1","BR","-51.99829101562499","-30.116621125658487"
"1","AR","-59.512939453125","-33.86129262617462"
"1","BR","-51.229248046875","-29.161755067135214"
"1","BR","-51.361083984374986","-26.912273401506337"
"1","AR","-55.16235351562499","-27.01019600575216"
"1","BR","-48.79028320312501","-26.63763846452622"
"1","AR","-58.282470703125","-34.69646067977016"
"1","PY","-57.22778320312501","-25.59199376990822"
"1","AR","-58.194580078125","-35.18278764197348"
"1","AR","-59.68872070312499","-29.123372762996514"
"1","AR","-58.809814453125","-34.15272649077151"
"1","BR","-51.99829101562499","-31.32548620872312"
"1","AR","-58.787841796875","-34.67839324728014"
"1","AR","-58.721923828125","-34.461276797022"
"1","BR","-51.646728515625","-29.27681587906782"
"1","BR","-53.184814453125","-27.38152276155116"
"1","BR","-49.031982421875","-28.410727956447605"
"1","BR","-52.525634765625","-28.507315136682276"
"1","UY","-58.21655273437501","-33.532236738943475"
"1","UY","-56.76635742187499","-34.27991390834376"
"1","BR","-49.031982421875","-26.853479013939623"
"1","BR","-49.669189453125","-27.264395347587374"
"1","BR","-49.16381835937499","-26.480406740622364"
"1","UY","-56.08520507812501","-34.876917951660936"
"1","UY","-56.744384765625","-34.53371192950328"
"1","BR","-49.86694335937499","-26.125849769253726"
"1","BR","-51.492919921875","-29.792983681292533"
"1","PY","-56.634521484375","-25.77021343656807"
"1","UY","-57.11791992187499","-33.16514492589429"
"1","AR","-58.04077148437499","-31.19400704333033"
"1","PY","-55.975341796875","-27.08847272953271"
"1","UY","-56.52465820312499","-33.34888430850957"
"1","AR","-57.777099609375","-30.04056597411947"
"1","BR","-52.83325195312499","-26.342652390525956"
"1","BR","-49.625244140625","-27.45953890173811"
"1","AR","-56.08520507812501","-28.58452127683979"
"1","UY","-57.90893554687501","-31.475523550957224"
"1","AR","-58.37036132812501","-34.78673866916752"
"1","BR","-50.987548828125","-27.049341193268624"
"1","AR","-58.238525390625","-34.9309780938621"
"1","BR","-51.053466796875","-31.231591205062248"
"1","PY","-55.799560546875","-25.413508199760457"
"1","AR","-58.480224609375","-33.03629769746937"
"1","BR","-53.03100585937499","-28.54592528108794"
"1","PY","-58.260498046875","-26.912273401506337"
"1","BR","-49.16381835937499","-26.578701847629638"
"1","BR","-52.43774414062501","-29.754839518688364"
"1","BR","-53.71215820312499","-26.61799630021307"
"1","BR","-51.756591796875","-29.449164375979123"
"1","UY","-56.81030273437499","-34.316217890357684"
"1","AR","-58.63403320312501","-27.498526291407003"
"1","BR","-48.746337890625","-27.24486209279778"
"1","BR","-52.26196289062499","-31.718821753021647"
"1","BR","-51.778564453125","-28.333394729185752"
"1","PY","-55.689697265625","-25.413508199760457"
"1","BR","-53.865966796875","-29.71668083376483"
"1","BR","-52.745361328125","-25.710836507928196"
"1","BR","-48.856201171875","-26.04691238614732"
"1","UY","-56.063232421875","-34.8408580908914"
"1","BR","-53.03100585937499","-28.565225048316474"
"1","BR","-49.62524414062499","-25.47303285230737"
"1","BR","-50.54809570312499","-27.264395347587374"
"1","BR","-52.32788085937499","-29.54478734434837"
"1","BR","-49.954833984375","-27.751607253506155"
"1","BR","-52.28393554687499","-27.693255909656816"
"1","BR","-50.152587890625","-26.36234164992481"
"1","BR","-49.16381835937501","-28.04289433550811"
"1","BR","-54.481201171875","-27.926473604009228"
"1","BR","-50.592041015625","-29.69759604899548"
"1","BR","-48.87817382812499","-26.480406740622364"
"1","BR","-53.558349609375","-26.716173334952643"
"1","BR","-51.00952148437501","-29.850172670980584"
"1","BR","-52.283935546874986","-29.678507637924657"
"1","AR","-58.260498046875","-32.519025550372334"
"1","BR","-52.218017578125","-27.225325408412584"
"1","BR","-52.174072265625","-32.09188214593342"
"1","BR","-48.724365234375","-27.55698148833148"
"1","BR","-50.394287109375","-30.3444351271428"
"1","BR","-53.514404296875","-28.275357842393582"
"1","BR","-51.03149414062501","-26.204733849794764"
"1","BR","-52.196044921875","-26.775038963374346"
"1","BR","-49.361572265625","-27.362010119293444"
"1","BR","-49.84497070312499","-29.353451218600878"
"1","BR","-52.218017578125","-27.634873358518313"
"1","BR","-51.36108398437501","-29.659415601982396"
"1","AR","-59.425048828125","-34.69646067977016"
"1","BR","-51.141357421874986","-27.712709827249647"
"1","UY","-56.21704101562501","-34.714524168633844"
